date,competitor,name,group,params,price,article
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'Зл585К-207005050*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,56 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '3.45 г'}",17216,154648
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-002ПГ 0,40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,6 мм', 'Плетение': 'Панцирь', 'Страна производства': 'Россия', 'Вес изделия': '1.46 г'}",11373,73457
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '7050154-18*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '2,8 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '2.71 г'}",15691,45278
25.06.2024,Sunlight,"
    Золотое кольцо с фианитами
  ",Кольца,"{'Модель': '7185Б*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.03 г'}",7990,68001
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '5-5339-303-2К*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.25 г'}",9990,304079
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-042ПГ 0,35*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,27 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '0.81 г'}",6310,75109
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '10-02-0001-12648*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '2.18 г'}",30990,348420
25.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '70332-C5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.57 г'}",47990,300756
25.06.2024,Sunlight,"
    Серебряный крест-подвеска
  ",Крест-подвеска,"{'Модель': '10340.5', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '0.67 г'}",390,116543
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '30090700-1*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.23 г'}",9990,110521
25.06.2024,Sunlight,"
    Золотые серьги с бриллиантами
  ",Серьги,"{'Модель': '70332-C5W-01', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.81 г'}",47990,100270
25.06.2024,Sunlight,"
    Золотые серьги с топазами и бриллиантами
  ",Серьги,"{'Модель': '9370-C5R-15', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Топаз, Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '3.11 г'}",24990,58802
25.06.2024,Sunlight,"
    Серебряное кольцо с эмалью
  ",Кольца,"{'Модель': '54808.5', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль', 'Страна производства': 'Россия', 'Вес изделия': '1.05 г'}",790,252140
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'ЦП120А2-А51*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '0,7 мм', 'Плетение': 'Панцирь', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",6777,208926
25.06.2024,Sunlight,"
    Золотое кольцо с сапфирами и бриллиантами
  ",Кольца,"{'Модель': '70134-K5W-01', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Сапфир, Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.31 г'}",14990,90474
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '3180371010*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.29 г'}",2490,349493
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '3112430010*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.42 г'}",4490,990366
25.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '11-00-0015-40007*', 'Материал изделия': 'Розовое золото', 'Диаметр серег': '15 мм', 'Страна производства': 'Россия', 'Вес изделия': '0.72 г'}",5990,49045
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'S8040200П-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,62 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '2.31 г'}",14992,136696
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '50-02-0001-25263*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.75 г'}",6490,62718
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '7040270П-17*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '2,78 мм', 'Плетение': 'Лав', 'Страна производства': 'Россия', 'Вес изделия': '1.18 г'}",9192,173317
25.06.2024,Sunlight,"
    Золотые серьги
  ",Серьги,"{'Модель': '03012К*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '5.45 г'}",32990,256442
25.06.2024,Sunlight,"
    Серебряный браслет
  ",Браслеты,"{'Модель': '74726.5', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '2.05 г'}",990,335453
25.06.2024,Sunlight,"
    Золотая подвеска с гранатом и фианитами
  ",Подвески,"{'Модель': '3113085_0723*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит, Гранат', 'Страна производства': 'Россия', 'Вес изделия': '0.85 г'}",7990,187876
25.06.2024,Sunlight,"
    Золотое кольцо с фианитами
  ",Кольца,"{'Модель': 'Т242015759*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.51 г'}",4290,267148
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-028 0,20*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,19 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '1.43 г'}",10711,36814
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'Т2150382120*', 'Ширина браслета': '7,58 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '32.16 г'}",170126,301848
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-053 0,35*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,2 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '2.07 г'}",12399,35517
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-036 0,15*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '0,6 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '0.87 г'}",6516,264283
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'НБ 12-076ПГ 0,60*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '3,0 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '1.96 г'}",14680,52570
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8030201-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '0,87 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '1.78 г'}",10662,82725
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-053ПГ 0,35*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,2 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '1.43 г'}",11140,103636
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8050200-50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,5 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '7.8 г'}",50622,56111
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8035201П-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,2 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '1.18 г'}",9192,285836
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8035051П-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,18 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '1.82 г'}",13632,79436
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'S8040155П-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,57 мм', 'Плетение': 'Нонна', 'Страна производства': 'Россия', 'Вес изделия': '2.03 г'}",14190,93064
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '7070154П-17*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '2,8 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '2.77 г'}",19362,51421
25.06.2024,Sunlight,"
    Золотые серьги с жемчугом и бриллиантами
  ",Серьги,"{'Модель': '5378-C5R-04', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Жемчуг пресноводный культивированный, Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '2.56 г'}",12490,60087
25.06.2024,Sunlight,"
    Часы TAMER мужские
  ",Часы,"{'Тип механизма': 'TS2-42-1-AAA-B3-SBS', 'Для кого': 'Seiko PC32', 'Материал браслета': 'Япония', 'Материал корпуса': 'Кварцевый', 'Тип покрытия': 'Сталь', 'Диаметр': 'Без покрытия', 'Стекло': '42 мм', 'Цвет ремня': 'Минеральное', 'Ширина ремня': 'Серебристый', 'Водозащита': '20 мм', 'Гарантия': '5 bar (50 m/165 ft)', 'Отображение времени': 'Аналоговое', 'Разметка': 'Арабские цифры', 'Цвет корпуса': 'серебристый', 'Цвет циферблата': 'Черный', 'Функции': 'Время, секунда, дата'}",2990,334406
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8040270П-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,62 мм', 'Плетение': 'Лав', 'Страна производства': 'Россия', 'Вес изделия': '2.0 г'}",13980,75781
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8040051П-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,4 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '2.2 г'}",15378,79437
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'Т2120382121*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '6,08 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '19.88 г'}",99201,152003
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'Т2080382155*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '4,05 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '27.93 г'}",139371,151958
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-076 0,35*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,25 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '3.19 г'}",20703,84289
25.06.2024,Sunlight,"
    Серебряное кольцо с эмалью и фианитами
  ",Кольца,"{'Модель': 'S30073-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль, Фианит', 'Вес изделия': '4.17 г'}",1190,79256
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'НБ 12-200ПГ 0,80*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '5,15 мм', 'Плетение': 'Нонна', 'Страна производства': 'Россия', 'Вес изделия': '3.23 г'}",24193,73928
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8040002-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,43 мм', 'Плетение': 'Панцирь', 'Страна производства': 'Россия', 'Вес изделия': '3.33 г'}",23277,259825
25.06.2024,Sunlight,"
    Золотое шейное украшение с фианитами
  ",Шейное украшение,"{'Модель': '01Л131584*', 'Материал изделия': 'Желтое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.92 г'}",6990,306262
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'НБ 12-087ПГ 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '3,43 мм', 'Плетение': 'Лав', 'Страна производства': 'Россия', 'Вес изделия': '1.4 г'}",10486,53023
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '034400Б*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.34 г'}",2490,57645
25.06.2024,Sunlight,"
    Золотое кольцо с фианитами
  ",Кольца,"{'Модель': '1-806-1*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Ширина кольца': '0,9 мм', 'Страна производства': 'Россия', 'Вес изделия': '1.93 г'}",13990,347277
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '31-00-0070-30333*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,7 мм', 'Плетение': 'Корда', 'Страна производства': 'Россия', 'Вес изделия': '5.34 г'}",30919,96567
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '030266*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.34 г'}",3990,39781
25.06.2024,Sunlight,"
    Серебряные серьги с эмалью и фианитами
  ",Серьги,"{'Модель': 'S30712-C9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль, Фианит', 'Вес изделия': '2.77 г'}",1190,333400
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '3117161010*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.38 г'}",2990,990353
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': 'С130-343М18*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.89 г'}",8990,986530
25.06.2024,Sunlight,"
    Золотые серьги с топазами и бриллиантами
  ",Серьги,"{'Модель': '72246-C5W-03', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Топаз, Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.63 г'}",19990,338389
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-200ПГ 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,04 мм', 'Плетение': 'Нонна', 'Страна производства': 'Россия', 'Вес изделия': '3.7 г'}",26973,69073
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'Зл585К-207008016*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '4,7 мм', 'Плетение': 'Бисмарк\nГарибальди', 'Страна производства': 'Россия', 'Вес изделия': '4.68 г'}",35053,84497
25.06.2024,Sunlight,"
    Золотое колье с фианитами
  ",Колье,"{'Модель': '095700_10_03_000_0004*', 'Материал изделия': 'Желтое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.81 г'}",5990,259639
25.06.2024,Sunlight,"
    Золотые серьги с сапфирами и бриллиантами
  ",Серьги,"{'Модель': '70134-C5W-01', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант, Сапфир', 'Страна производства': 'Россия', 'Вес изделия': '2.2 г'}",22990,90475
25.06.2024,Sunlight,"
    Золотое кольцо с фианитами
  ",Кольца,"{'Модель': 'Т242013588*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.52 г'}",3990,267142
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8080200П-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '5,08 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '9.67 г'}",57923,51615
25.06.2024,Sunlight,"
    Серебряный браслет
  ",Браслеты,"{'Модель': 'S10455-B9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вес изделия': '1.96 г'}",1290,85889
25.06.2024,Sunlight,"
    Серебряные серьги
  ",Серьги,"{'Модель': '33529.5', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '0.84 г'}",490,90117
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8025055-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '0,87 мм', 'Плетение': 'Снейк', 'Страна производства': 'Россия', 'Вес изделия': '3.34 г'}",20007,51864
25.06.2024,Sunlight,"
    Золотая подвеска
  ",Подвески,"{'Модель': '35-0669-11-00*', 'Материал изделия': 'Розовое золото', 'Страна производства': 'Россия', 'Вес изделия': '0.14 г'}",1290,268554
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8020055-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '0,68 мм', 'Плетение': 'Снейк', 'Страна производства': 'Россия', 'Вес изделия': '2.48 г'}",18575,144073
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '01П1112044Р*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.61 г'}",4790,991030
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8040208-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,05 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '2.71 г'}",16233,259932
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': 'С130-343М17*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.84 г'}",8990,986529
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '_8040201П-50*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,15 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '1.31 г'}",9550,119488
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': '7050200П-17*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '3,5 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '1.61 г'}",11254,41526
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'Т2120382160*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '6,8 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '61.3 г'}",354927,152006
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': 'С230-343*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.92 г'}",8990,354396
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-076 0,30*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,86 мм', 'Плетение': 'Ромб двойной', 'Страна производства': 'Россия', 'Вес изделия': '2.54 г'}",18517,69774
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': 'С130-343Гл*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.88 г'}",8990,241457
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-053 0,45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,49 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '3.13 г'}",20314,103874
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8050002П-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '1,68 мм', 'Плетение': 'Панцирь', 'Страна производства': 'Россия', 'Вес изделия': '1.92 г'}",14381,79438
25.06.2024,Sunlight,"
    Серебряное кольцо с эмалью и фианитами
  ",Кольца,"{'Модель': 'S30658-K9W-01', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Вставка': 'Эмаль, Фианит', 'Вес изделия': '1.34 г'}",590,303781
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'Т2100382121*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '4,9 мм', 'Плетение': 'Гарибальди', 'Страна производства': 'Россия', 'Вес изделия': '12.91 г'}",81204,117515
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Материал изделия': 'Розовое золото', 'Ширина браслета': '5,2 мм', 'Плетение': 'Питон\nИтальянка', 'Страна производства': 'Россия', 'Вес изделия': '11.3 г'}",76727,151996
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-200 0,35*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,1 мм', 'Плетение': 'Нонна', 'Страна производства': 'Россия', 'Вес изделия': '3.12 г'}",23369,92469
25.06.2024,Sunlight,"
    Часы TAMER женские
  ",Часы,"{'Тип механизма': 'TC2-33-0-AAX-B3-SSS', 'Для кого': 'SEIKO PC21S', 'Материал браслета': 'Япония', 'Материал корпуса': 'Кварцевый', 'Диаметр': 'Сталь', 'Стекло': '33 мм', 'Цвет ремня': 'Минеральное', 'Ширина ремня': 'Серебристый', 'Водозащита': '16 мм', 'Гарантия': '5 bar (50 m/165 ft)', 'Отображение времени': 'Аналоговое', 'Разметка': 'Арабские цифры', 'Цвет корпуса': 'серебристый', 'Цвет циферблата': 'серебристый', 'Функции': 'Время, секунда'}",2990,334432
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-002 0,25*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '0,85 мм', 'Плетение': 'Панцирь', 'Страна производства': 'Россия', 'Вес изделия': '1.5 г'}",11685,60261
25.06.2024,Sunlight,"
    Золотая подвеска с фианитами
  ",Подвески,"{'Модель': '0302054*', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '0.98 г'}",7990,345975
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8035208Р-40*', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Ширина цепи': '1,2 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '2.2 г'}",16478,289317
25.06.2024,Sunlight,"
    Золотая подвеска с сапфирами и бриллиантами
  ",Подвески,"{'Модель': '70134-P5W-01', 'Материал изделия': 'Белое золото', 'Покрытие': 'Родий', 'Вставка': 'Бриллиант, Сапфир', 'Страна производства': 'Россия', 'Вес изделия': '0.54 г'}",7990,90476
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'НБ 12-203 0,50*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '4,36 мм', 'Плетение': 'Ромб тройной', 'Страна производства': 'Россия', 'Вес изделия': '3.53 г'}",22910,81275
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8040051-45*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,0 мм', 'Плетение': 'Сингапур', 'Страна производства': 'Россия', 'Вес изделия': '4.27 г'}",26858,109207
25.06.2024,Sunlight,"
    Серебряная подвеска
  ",Подвески,"{'Модель': '16191.5', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '0.61 г'}",490,267177
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'Т1150141455*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '3,8 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '30.51 г'}",161398,153145
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8030208-45*', 'Ширина цепи': '0,8 мм', 'Плетение': 'Якорь', 'Страна производства': 'Россия', 'Вес изделия': '1.64 г'}",12284,276731
25.06.2024,Sunlight,"
    Золотой браслет
  ",Браслеты,"{'Модель': 'НБ 12-203 0,40*', 'Материал изделия': 'Розовое золото', 'Ширина браслета': '3,49 мм', 'Плетение': 'Ромб тройной', 'Страна производства': 'Россия', 'Вес изделия': '2.48 г'}",17335,81625
25.06.2024,Sunlight,"
    Золотое кольцо с бриллиантами
  ",Кольца,"{'Модель': '72992-K5R-01', 'Материал изделия': 'Розовое золото', 'Покрытие': 'с элементами родия', 'Вставка': 'Бриллиант', 'Страна производства': 'Россия', 'Вес изделия': '1.02 г'}",11990,347840
25.06.2024,Sunlight,"
    Серебряное кольцо
  ",Кольца,"{'Модель': '0101278-00245', 'Материал изделия': 'Серебро', 'Покрытие': 'Родий', 'Страна производства': 'Россия', 'Вес изделия': '0.86 г'}",690,107409
25.06.2024,Sunlight,"
    Золотые серьги с фианитами
  ",Серьги,"{'Модель': '12010712*', 'Материал изделия': 'Розовое золото', 'Вставка': 'Фианит', 'Страна производства': 'Россия', 'Вес изделия': '1.32 г'}",9490,38063
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': 'НЦ 12-099 0,40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,16 мм', 'Плетение': 'Корда', 'Страна производства': 'Россия', 'Вес изделия': '2.85 г'}",21346,112461
25.06.2024,Sunlight,"
    Золотая цепь
  ",Цепи,"{'Модель': '8050202П-40*', 'Материал изделия': 'Розовое золото', 'Ширина цепи': '2,96 мм', 'Плетение': 'Бисмарк', 'Страна производства': 'Россия', 'Вес изделия': '3.59 г'}",26889,79469
